id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2
1,1,1,2394.0,2531.0,1772.0,1885.0,0.036,32,1.8265,1.9228411764705882,0.90625,0.96875,0.96875,0.96875,1.0,2394_2396_2400_2401_2403_2404_2406_2411_2412_2414_2432_2435_2436_2447_2448_2451_2452_2458_2459_2460_2462_2466_2469_2485_2504_2505_2508_2512_2518_2520_2522_2531,1772_1785_1795_1796_1799_1801_1803_1806_1810_1816_1820_1824_1828_1830_1831_1832_1836_1837_1838_1839_1841_1843_1846_1858_1865_1869_1871_1875_1877_1882_1884_1885,_-1_-1_1.8824_1.0446_-1_2.6392_1.8585_2.2197_-1_2.8073_-1_2.6631_1.5726_-1_1.8265_-1_-1_-1_-1_1.6896_1.2577_3.0017_1.283_-1_1.3528_1.2251_-1_-1_-1_-1_2.6875_1.677,0.2318840579710145,0.2807017543859649,0,0
2,1,1,2111.0,2291.0,1490.0,1705.0,0.0584,34,1.7139,1.8449240000000002,0.8823529411764706,0.9411764705882353,0.9705882352941176,0.9705882352941176,1.0,2111_2112_2113_2114_2115_2121_2148_2149_2150_2156_2158_2159_2160_2174_2180_2183_2185_2218_2219_2221_2224_2227_2228_2236_2241_2242_2243_2248_2278_2279_2284_2285_2288_2291,1490_1495_1497_1505_1506_1508_1523_1524_1527_1528_1530_1531_1532_1568_1603_1608_1609_1615_1627_1632_1634_1641_1644_1646_1665_1672_1675_1681_1683_1685_1686_1701_1703_1705,_-1_0.9948_1.2888_1.3283_2.5373_1.4035_1.4708_1.5699_1.2883_1.5844_1.7139_2.4992_1.854_-1_1.9749_-1_2.5184_2.0333_2.5544_2.2262_-1_-1_-1_-1_2.0387_1.3485_1.6548_-1_1.5763_1.2442_2.3168_-1_2.1671_2.9363,0.1878453038674033,0.1574074074074074,0,0
3,1,1,2889.0,2827.0,1711.0,1769.0,0.0113,17,1.5771,1.8070727272727274,0.8235294117647058,1.0,1.0,1.0,1.0,2889_2880_2876_2863_2861_2857_2854_2852_2850_2841_2840_2839_2838_2837_2832_2829_2827,1711_1713_1728_1730_1731_1735_1736_1739_1743_1751_1752_1753_1760_1761_1766_1768_1769,_1.5449_2.2933_1.5771_-1_2.293_-1_-1_2.7665_1.318_1.6761_-1_1.5199_-1_-1_1.4962_2.0954_1.2974,0.2698412698412698,0.288135593220339,0,0
4,1,1,2604.0,2666.0,2024.0,2065.0,0.0319,13,2.0570500000000003,2.425091666666667,0.8461538461538461,1.0,1.0,1.0,1.0,2604_2605_2611_2612_2616_2623_2624_2625_2627_2641_2649_2653_2666,2024_2028_2032_2033_2036_2042_2044_2046_2049_2056_2060_2061_2065,_2.0121_2.1099_-1_1.2929_3.7922_3.8396_1.894_3.6081_1.9377_1.912_2.102_1.4255_3.1751,0.20634920634920634,0.30952380952380953,0,0
5,1,1,432.0,397.0,618.0,729.0,0.0543,10,1.6905,1.7830444444444444,1.0,1.0,1.0,1.0,1.0,432_431_430_428_427_424_419_415_398_397,618_623_629_639_654_666_678_705_728_729,_2.7087_1.4022_1.2322_1.5317_1.9104_1.6905_1.9121_2.4684_-1_1.1912,0.2777777777777778,0.08928571428571429,0,0
6,1,1,1572.0,1548.0,2083.0,2111.0,0.0259,8,1.4913,1.7454399999999999,1.0,1.0,1.0,1.0,1.0,1572_1569_1567_1566_1559_1554_1553_1548,2083_2088_2090_2091_2107_2109_2110_2111,_2.8726_-1_1.6379_1.3607_1.3647_1.4913_-1_-1,0.32,0.27586206896551724,0,0
7,1,1,407.0,468.0,280.0,328.0,0.0904,9,1.8248,1.8867111111111114,0.7777777777777778,1.0,1.0,1.0,1.0,407_410_411_440_452_462_465_466_468,280_281_282_284_303_309_312_326_328,_1.8438_1.6486_2.133_1.5872_1.552_1.4637_1.8248_2.4066_2.5207,0.14516129032258066,0.1836734693877551,0,0
8,1,1,2106.0,2098.0,1993.0,2008.0,0.0063,7,1.494,1.5698,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,2106_2103_2102_2101_2100_2099_2098,1993_1998_1999_2000_2004_2007_2008,_1.494_-1_1.9411_1.2743_-1_-1_-1,0.7777777777777778,0.4375,0,0
9,1,1,499.0,438.0,247.0,282.0,0.3011,7,1.9128,2.3625,0.8571428571428571,1.0,1.0,1.0,1.0,499_492_490_489_474_472_438,247_249_255_265_273_275_282,_2.7607_1.8595_2.4536_1.8936_1.9128_4.0735_1.5838,0.11290322580645161,0.19444444444444445,0,0
10,1,1,47.0,94.0,454.0,479.0,0.0816,6,1.7502499999999999,1.93535,0.6666666666666666,1.0,1.0,1.0,1.0,47_49_54_58_59_94,454_455_472_473_477_479,_1.2111_3.0936_1.2432_1.5806_1.9199_2.5637,0.125,0.23076923076923078,0,0
11,1,1,2217.0,2191.0,1555.0,1603.0,0.3822,7,1.5503,1.69265,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,2217_2214_2203_2199_2196_2192_2191,1555_1560_1569_1587_1594_1598_1603,_1.6686_-1_2.6334_-1_1.0366_1.432_-1,0.25925925925925924,0.14285714285714285,0,0
12,1,1,2410.0,2456.0,1803.0,1834.0,0.4776,7,2.10095,2.10095,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,2410_2413_2421_2432_2436_2447_2456,1803_1810_1816_1819_1829_1832_1834,_1.8777_-1_2.3242_-1_-1_-1_-1,0.14893617021276595,0.21875,0,0
13,1,1,88.0,79.0,218.0,242.0,0.0302,5,1.887,2.059525,0.8,1.0,1.0,1.0,1.0,88_84_82_81_79,218_235_236_237_242,_1.8944_-1_1.5076_1.8796_2.9565,0.5,0.2,0,0
14,1,1,25.0,4.0,129.0,185.0,0.1005,6,2.3353,2.38904,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,25_11_10_8_5_4,129_147_151_155_170_185,_-1_2.3353_2.0105_2.4326_3.633_1.5338,0.2727272727272727,0.10526315789473684,0,0
